"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2016,2016-10-14,"Pacers","Magic","-162","-170","-165","","-170","","-165","","",""
2016,2016-10-14,"Magic","Pacers","+138","+150","+145","","+150","","+145","","",""
2016,2016-10-14,"Cavaliers","Bulls","+245","+270","+255","","+230","","+245","","",""
2016,2016-10-14,"Bulls","Cavaliers","-298","-325","-310","","-270","","-305","","",""
2016,2016-10-14,"Heat","Spurs","+212","+215","+220","","+220","","+220","","",""
2016,2016-10-14,"Spurs","Heat","-255","-255","-260","","-260","","-260","","",""
2016,2016-10-14,"Warriors","Nuggets","-340","-325","-340","","-325","","-345","","",""
2016,2016-10-14,"Nuggets","Warriors","+276","+270","+275","","+265","","+285","","",""
2016,2016-10-14,"Mavericks","Suns","-130","-134","-130","","-130","","-130","","",""
2016,2016-10-14,"Suns","Mavericks","+111","+114","+110","","+110","","+110","","",""
