"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2007,2007-12-10,"Hawks","Magic","+540","+400","","+500","+508","+500","","+425","","+475"
2007,2007-12-10,"Magic","Hawks","-600","-600","","-625","-610","-650","","-650","","-625"
2007,2007-12-10,"Rockets","Seventysixers","-237","-260","","-240","-240","-245","","-250","","-255"
2007,2007-12-10,"Seventysixers","Rockets","+217","+220","","+200","+220","+205","","+210","","+215"
2007,2007-12-10,"Mavericks","Knicks","-405","-450","","-425","-435","-430","","-500","","-450"
2007,2007-12-10,"Knicks","Mavericks","+365","+325","","+355","+385","+350","","+350","","+370"
2007,2007-12-10,"Heat","Suns","+800","","","+900","+750","+750","","","","+700"
2007,2007-12-10,"Suns","Heat","-950","","","-1400","-950","-1100","","","","-1000"
2007,2007-12-10,"Bucks","Kings","+200","+210","","+210","+200","+210","","+200","","+200"
2007,2007-12-10,"Kings","Bucks","-220","-250","","-250","-220","-250","","-240","","-240"
