"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2009,2010-01-04,"Pelicans","Jazz","+277","+280","+280","+290","+280","+290","","+290","","+290"
2009,2010-01-04,"Jazz","Pelicans","-315","-380","-350","-350","-340","-350","","-380","","-350"
2009,2010-01-04,"Trailblazers","Clippers","+158","+160","+159","+160","+155","+155","","+155","","+160"
2009,2010-01-04,"Clippers","Trailblazers","-175","-190","-179","-190","-175","-175","","-175","","-180"
2009,2010-01-04,"Hawks","Heat","-136","-145","-139","-140","-140","-140","","","","-140"
2009,2010-01-04,"Heat","Hawks","+123","+125","+120","+120","+120","+120","","","","+120"
2009,2010-01-04,"Thunder","Bulls","+120","+110","+115","+115","+115","+115","","","","+115"
2009,2010-01-04,"Bulls","Thunder","-133","-130","-135","-135","-135","-135","","","","-135"
