"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2009,2010-04-08,"Cavaliers","Bulls","+222","+225","+209","+240","+220","+240","","+240","","+242"
2009,2010-04-08,"Bulls","Cavaliers","-250","-265","-250","-290","-260","-290","","-280","","-285"
2009,2010-04-08,"Clippers","Kings","+244","+250","+245","+255","+245","+250","","+250","","+250"
2009,2010-04-08,"Kings","Clippers","-275","-300","-290","-305","-290","-300","","-300","","-300"
2009,2010-04-08,"Lakers","Nuggets","+166","+155","+165","+170","+165","+170","","+165","","+170"
2009,2010-04-08,"Nuggets","Lakers","-184","-175","-190","-200","-190","-200","","-190","","-200"
