"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2016,2017-02-08,"Cavaliers","Pacers","-160","-161","-160","-165","-160","-165","-165","-170","-165","-165"
2016,2017-02-08,"Pacers","Cavaliers","+144","+141","+140","+144","+140","+144","+145","+150","+145","+144"
2016,2017-02-08,"Spurs","Seventysixers","-852","-900","-900","-1000","-800","-1000","-920","-1000","-900","-1000"
2016,2017-02-08,"Seventysixers","Spurs","+673","+675","+600","+664","+550","+664","+670","+600","+620","+664"
2016,2017-02-08,"Nuggets","Hawks","+153","+150","+150","+148","+150","+150","+150","+155","+155","+148"
2016,2017-02-08,"Hawks","Nuggets","-170","-170","-170","-170","-170","-170","-170","-175","-175","-170"
2016,2017-02-08,"Lakers","Pistons","+248","+235","+240","+230","+240","+230","+235","+230","+240","+230"
2016,2017-02-08,"Pistons","Lakers","-280","-280","-280","-280","-280","-280","-285","-270","-290","-280"
2016,2017-02-08,"Wizards","Nets","-515","-550","-570","-590","-630","-590","-610","-650","-600","-590"
2016,2017-02-08,"Nets","Wizards","+435","+445","+420","+441","+465","+441","+460","+425","+450","+441"
2016,2017-02-08,"Heat","Bucks","+165","+155","+160","+160","+155","+160","+160","+150","+150","+160"
2016,2017-02-08,"Bucks","Heat","-183","-175","-180","-185","-175","-190","-185","-170","-170","-185"
2016,2017-02-08,"Suns","Grizzlies","+292","+290","+280","+281","+280","+280","+285","+275","+280","+281"
2016,2017-02-08,"Grizzlies","Suns","-333","-350","-350","-350","-340","-350","-355","-350","-340","-350"
2016,2017-02-08,"Jazz","Pelicans","-163","-162","-165","-165","-165","-165","-170","-165","-165","-165"
2016,2017-02-08,"Pelicans","Jazz","+147","+142","+145","+144","+145","+145","+150","+145","+145","+144"
2016,2017-02-08,"Raptors","Timberwolves","-150","-155","-155","-150","-155","-150","-160","-175","-160","-150"
2016,2017-02-08,"Timberwolves","Raptors","+136","+135","+135","+130","+135","+130","+140","+155","+140","+130"
2016,2017-02-08,"Clippers","Knicks","-108","-130","-120","-115","-117","-115","-115","-125","-115","-115"
2016,2017-02-08,"Knicks","Clippers","-102","+110","+100","-105","-103","-105","-105","+105","-105","-105"
2016,2017-02-08,"Bulls","Warriors","+1729","+1900","+1400","+1578","+1800","+1578","+1825","","+1200","+1578"
2016,2017-02-08,"Warriors","Bulls","-3203","-3400","-5000","-5000","-2400","-5000","-3075","","-2000","-5000"
2016,2017-02-08,"Celtics","Kings","-396","-415","-430","-430","-425","-430","-430","-500","-420","-400"
2016,2017-02-08,"Kings","Celtics","+342","+345","+335","+337","+340","+337","+340","+350","+330","+317"
