"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2015,2016-04-03,"Pelicans","Nets","+123","+125","+120","+120","+120","+120","+125","+225","+120","+120"
2015,2016-04-03,"Nets","Pelicans","-136","-145","-140","-140","-140","-140","-145","-265","-140","-140"
2015,2016-04-03,"Mavericks","Timberwolves","-148","-150","-150","-150","-150","-150","-145","-150","-150","-150"
2015,2016-04-03,"Timberwolves","Mavericks","+134","+130","+130","+130","+130","+130","+125","+130","+130","+130"
2015,2016-04-03,"Hornets","Cavaliers","+260","+245","+250","+230","+245","+230","+250","+250","+240","+230"
2015,2016-04-03,"Cavaliers","Hornets","-295","-290","-300","-290","-290","-290","-310","-300","-290","-290"
2015,2016-04-03,"Thunder","Rockets","-157","-155","-155","-165","-155","-165","-160","-170","-150","-165"
2015,2016-04-03,"Rockets","Thunder","+142","+135","+135","+145","+135","+145","+140","+150","+130","+145"
2015,2016-04-03,"Wizards","Clippers","+227","+225","+225","+215","+215","+215","+230","+230","+230","+215"
2015,2016-04-03,"Clippers","Wizards","-255","-265","-265","-265","-255","-265","-280","-270","-270","-265"
2015,2016-04-03,"Jazz","Suns","-480","-470","-500","-470","-475","-470","-530","-500","-500","-470"
2015,2016-04-03,"Suns","Jazz","+408","+395","+375","+375","+420","+375","+405","+350","+400","+375"
2015,2016-04-03,"Grizzlies","Magic","+166","+162","+165","+175","+165","+170","+165","+165","+160","+175"
2015,2016-04-03,"Magic","Grizzlies","-185","-182","-190","-205","-175","-200","-190","-190","-180","-205"
2015,2016-04-03,"Bulls","Bucks","-110","-105","+100","+100","+110","-105","+100","","+110","+100"
2015,2016-04-03,"Bucks","Bulls","+100","-115","-120","-120","-120","-115","-120","","-130","-120"
2015,2016-04-03,"Pacers","Knicks","-280","-290","-290","-290","-280","-300","-315","-300","-290","-290"
2015,2016-04-03,"Knicks","Pacers","+248","+245","+245","+230","+255","+240","+255","+250","+240","+230"
2015,2016-04-03,"Trailblazers","Warriors","+726","+600","+625","+575","+600","+600","+665","","+620","+575"
2015,2016-04-03,"Warriors","Trailblazers","-935","-800","-950","-800","-900","-900","-915","","-900","-800"
2015,2016-04-03,"Celtics","Lakers","-490","-475","-500","-475","-475","-490","-535","-500","-460","-475"
2015,2016-04-03,"Lakers","Celtics","+416","+400","+375","+380","+420","+395","+410","+350","+365","+380"
