"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2016,2017-03-03,"Raptors","Wizards","+186","+190","+180","+176","+175","+175","+195","+180","+175","+176"
2016,2017-03-03,"Wizards","Raptors","-208","-220","-220","-210","-210","-210","-230","-220","-210","-210"
2016,2017-03-03,"Knicks","Seventysixers","-126","-126","-130","-130","-130","-130","-130","-135","-130","-130"
2016,2017-03-03,"Seventysixers","Knicks","+114","+106","+110","+110","+110","+110","+110","+115","+110","+110"
2016,2017-03-03,"Heat","Magic","-193","-195","-200","-200","-210","-195","-210","-200","-185","-200"
2016,2017-03-03,"Magic","Heat","+173","+170","+170","+170","+175","+165","+180","+170","+165","+170"
2016,2017-03-03,"Cavaliers","Hawks","-134","-147","-145","-140","-140","-145","-145","-155","-155","-140"
2016,2017-03-03,"Hawks","Cavaliers","+121","+127","+125","+120","+120","+125","+125","+135","+135","+120"
2016,2017-03-03,"Clippers","Bucks","-206","-212","-220","-215","-200","-215","-210","-225","-225","-215"
2016,2017-03-03,"Bucks","Clippers","+185","+182","+180","+180","+185","+180","+180","+185","+190","+180"
2016,2017-03-03,"Grizzlies","Mavericks","-137","-146","-145","-145","-145","-145","-140","-145","-145","-145"
2016,2017-03-03,"Mavericks","Grizzlies","+124","+126","+125","+125","+125","+125","+120","+125","+125","+125"
2016,2017-03-03,"Nets","Jazz","+1000","+925","+775","+876","+885","+876","+760","+725","+860","+876"
2016,2017-03-03,"Jazz","Nets","-1403","-1400","-1500","-1500","-1350","-1500","-1260","-1300","-1300","-1500"
2016,2017-03-03,"Thunder","Suns","-193","-195","-200","-200","-200","-200","-205","-210","-200","-200"
2016,2017-03-03,"Suns","Thunder","+173","+170","+170","+170","+170","+170","+175","+175","+175","+170"
2016,2017-03-03,"Spurs","Pelicans","-229","-245","-240","-245","-235","-255","-260","-245","-250","-245"
2016,2017-03-03,"Pelicans","Spurs","+205","+205","+200","+203","+195","+210","+210","+205","+210","+203"
2016,2017-03-03,"Celtics","Lakers","-295","-325","-310","-325","-290","-325","-390","-320","-310","-325"
2016,2017-03-03,"Lakers","Celtics","+260","+270","+255","+263","+260","+263","+310","+260","+250","+263"
