"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2010,2011-01-31,"Nuggets","Nets","-158","-165","-160","-160","-150","-160","","-165","-155","-163"
2010,2011-01-31,"Nets","Nuggets","+143","+145","+140","+140","+140","+140","","+145","+135","+143"
2010,2011-01-31,"Raptors","Pacers","+334","+300","+330","+370","+325","+345","","+325","+325","+320"
2010,2011-01-31,"Pacers","Raptors","-385","-400","-419","-450","-400","-425","","-450","-425","-400"
2010,2011-01-31,"Cavaliers","Heat","+2173","","","+2000","+3000","+2000","","","","+2200"
2010,2011-01-31,"Heat","Cavaliers","-5000","","","-4000","-4500","-4000","","","","-4000"
2010,2011-01-31,"Magic","Grizzlies","-112","-130","-120","-120","-118","-120","","","-125","-125"
2010,2011-01-31,"Grizzlies","Magic","+102","+110","+100","+100","+108","+100","","","+105","+105"
2010,2011-01-31,"Wizards","Mavericks","+446","+350","+425","+450","+455","+450","","+425","+450","+425"
2010,2011-01-31,"Mavericks","Wizards","-530","-550","-580","-550","-530","-600","","-650","-600","-550"
2010,2011-01-31,"Hornets","Jazz","+137","+130","+134","+130","+135","+135","","+130","+130","+135"
2010,2011-01-31,"Jazz","Hornets","-152","-150","-154","-150","-155","-155","","-150","-150","-155"
2010,2011-01-31,"Bucks","Clippers","+140","+140","+134","+145","+145","+145","","+150","+140","+140"
2010,2011-01-31,"Clippers","Bucks","-155","-160","-154","-165","-155","-165","","-170","-160","-160"
