"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2014,2014-10-07,"Timberwolves","Pacers","+153","+150","+155","","+145","","+155","","",""
2014,2014-10-07,"Pacers","Timberwolves","-170","-170","-175","","-165","","-175","","",""
2014,2014-10-07,"Magic","Heat","+230","+230","+235","","+225","","+230","","",""
2014,2014-10-07,"Heat","Magic","-259","-275","-275","","-265","","-280","","",""
2014,2014-10-07,"Bulls","Pistons","+113","+110","+115","","+115","","+115","","",""
2014,2014-10-07,"Pistons","Bulls","-125","-130","-135","","-135","","-135","","",""
2014,2014-10-07,"Rockets","Mavericks","+137","+140","+135","","+135","","+140","","",""
2014,2014-10-07,"Mavericks","Rockets","-151","-160","-155","","-155","","-160","","",""
2014,2014-10-07,"Trailblazers","Jazz","-160","-170","-160","","-165","","-170","","",""
2014,2014-10-07,"Jazz","Trailblazers","+144","+150","+140","","+145","","+150","","",""
2014,2014-10-07,"Raptors","Kings","+110","+110","+105","","+108","","+110","","",""
2014,2014-10-07,"Kings","Raptors","-121","-130","-125","","-128","","-130","","",""
2014,2014-10-07,"Warriors","Clippers","+156","+155","+160","","+155","","+160","","",""
2014,2014-10-07,"Clippers","Warriors","-173","-175","-180","","-175","","-185","","",""
