"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2011,2012-02-02,"Grizzlies","Hawks","+165","+165","+160","+160","+168","+160","+150","+165","+160","+165"
2011,2012-02-02,"Hawks","Grizzlies","-183","-190","-180","-190","-180","-190","-175","-190","-190","-185"
2011,2012-02-02,"Bulls","Knicks","-163","-165","-165","-165","-160","-165","-170","-170","-165","-165"
2011,2012-02-02,"Knicks","Bulls","+147","+145","+145","+145","+150","+145","+150","+150","+145","+145"
2011,2012-02-02,"Pelicans","Spurs","+569","+550","+500","+550","+568","+525","+525","+425","+550","+500"
2011,2012-02-02,"Spurs","Pelicans","-700","-710","-700","-700","-700","-700","-775","-650","-700","-700"
2011,2012-02-02,"Trailblazers","Kings","-160","-170","-175","-170","-165","-170","-170","-180","-175","-170"
2011,2012-02-02,"Kings","Trailblazers","+144","+150","+155","+150","+155","+150","+150","+160","+155","+150"
2011,2012-02-02,"Nuggets","Clippers","-103","-105","-115","-115","-107","-115","-110","","-110","-120"
2011,2012-02-02,"Clippers","Nuggets","-107","-115","-105","-105","-103","-105","-110","","-110","+100"
2011,2012-02-02,"Jazz","Warriors","+188","+190","+180","+185","+190","+185","+185","+185","+190","+180"
2011,2012-02-02,"Warriors","Jazz","-210","-220","-220","-215","-210","-225","-225","-225","-230","-220"
