"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2015,2016-01-28,"Nuggets","Wizards","+269","+270","+270","+235","+265","+250","+275","+270","+270","+235"
2015,2016-01-28,"Wizards","Nuggets","-305","-325","-330","-295","-325","-300","-345","-340","-330","-295"
2015,2016-01-28,"Hawks","Pacers","+125","+125","+130","+125","+130","+125","+130","+135","+130","+125"
2015,2016-01-28,"Pacers","Hawks","-138","-145","-150","-145","-150","-145","-150","-155","-150","-145"
2015,2016-01-28,"Bucks","Grizzlies","+193","+190","+185","+185","+180","+185","+195","+185","+185","+185"
2015,2016-01-28,"Grizzlies","Bucks","-215","-220","-225","-215","-220","-225","-230","-225","-220","-215"
2015,2016-01-28,"Knicks","Raptors","+720","+700","+650","+633","+700","+633","+640","","+750","+633"
2015,2016-01-28,"Raptors","Knicks","-925","-950","-1000","-912","-1100","-912","-890","","-1100","-912"
2015,2016-01-28,"Kings","Pelicans","-220","-220","-220","-215","-220","-230","-225","-225","-220","-215"
2015,2016-01-28,"Pelicans","Kings","+197","+190","+180","+185","+180","+190","+190","+185","+185","+185"
2015,2016-01-28,"Bulls","Lakers","-425","-430","-450","-410","-450","-435","-445","-460","-440","-410"
2015,2016-01-28,"Lakers","Bulls","+365","+360","+350","+330","+360","+345","+355","+330","+350","+330"
