"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2006,2007-01-20,"Grizzlies","Clippers","+240","","","+220","+240","","","+240","",""
2006,2007-01-20,"Clippers","Grizzlies","-260","","","-260","-280","","","-280","",""
2006,2007-01-20,"Hawks","Hornets","-107","","","-103","+105","","","","",""
2006,2007-01-20,"Hornets","Hawks","-103","","","-117","-125","","","","",""
2006,2007-01-20,"Knicks","Pacers","+270","","","+250","+243","","","+245","",""
2006,2007-01-20,"Pacers","Knicks","-300","","","-300","-285","","","-290","",""
2006,2007-01-20,"Celtics","Wizards","+630","","","+600","+525","","","","",""
2006,2007-01-20,"Wizards","Celtics","-700","","","-800","-750","","","","",""
2006,2007-01-20,"Kings","Pistons","+265","","","+250","+245","","","+250","",""
2006,2007-01-20,"Pistons","Kings","-285","","","-300","-290","","","-300","",""
2006,2007-01-20,"Lakers","Pelicans","-255","","","-285","-280","","","-290","",""
2006,2007-01-20,"Pelicans","Lakers","+235","","","+242","+240","","","+245","",""
2006,2007-01-20,"Magic","Nets","+175","","","+170","+175","","","+170","",""
2006,2007-01-20,"Nets","Magic","-185","","","-200","-210","","","-200","",""
2006,2007-01-20,"Nuggets","Rockets","+265","","","+260","+255","","","+255","",""
2006,2007-01-20,"Rockets","Nuggets","-285","","","-320","-310","","","-310","",""
2006,2007-01-20,"Jazz","Bulls","+230","","","+245","+243","","","+245","",""
2006,2007-01-20,"Bulls","Jazz","-250","","","-290","-285","","","-290","",""
2006,2007-01-20,"Cavaliers","Warriors","-108","","","-102","+105","","","","",""
2006,2007-01-20,"Warriors","Cavaliers","-102","","","-118","-125","","","","",""
