"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2008,2009-02-21,"Seventysixers","Heat","+140","+145","+140","+145","+145","+145","","+145","","+145"
2008,2009-02-21,"Heat","Seventysixers","-150","-165","-160","-165","-155","-165","","-165","","-165"
2008,2009-02-21,"Spurs","Wizards","-300","-300","-330","-325","-315","-330","","-340","","-325"
2008,2009-02-21,"Wizards","Spurs","+270","+250","+270","+275","+285","+270","","+270","","+265"
2008,2009-02-21,"Kings","Mavericks","+1100","","","+950","+1050","+950","","","","+950"
2008,2009-02-21,"Mavericks","Kings","-1300","","","-1500","-1300","-1500","","","","-1500"
2008,2009-02-21,"Pelicans","Jazz","+265","+280","+260","+275","+258","+275","","+260","","+255"
2008,2009-02-21,"Jazz","Pelicans","-285","-340","-320","-325","-285","-325","","-320","","-310"
2008,2009-02-21,"Thunder","Warriors","+326","+280","+290","+285","+310","+285","","+280","","+270"
2008,2009-02-21,"Warriors","Thunder","-356","-350","-359","-335","-340","-335","","-360","","-330"
