"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2006,2006-12-30,"Heat","Magic","+583","","","+540","+500","","","+425","",""
2006,2006-12-30,"Magic","Heat","-643","","","-700","-700","","","-650","",""
2006,2006-12-30,"Hornets","Pacers","+600","","","+525","+525","","","","",""
2006,2006-12-30,"Pacers","Hornets","-660","","","-650","-750","","","","",""
2006,2006-12-30,"Timberwolves","Nets","+118","","","+110","+115","","","","",""
2006,2006-12-30,"Nets","Timberwolves","-128","","","-130","-135","","","","",""
2006,2006-12-30,"Raptors","Grizzlies","+213","","","+200","+185","","","+200","",""
2006,2006-12-30,"Grizzlies","Raptors","-233","","","-240","-225","","","-240","",""
2006,2006-12-30,"Cavaliers","Bulls","+182","","","+180","+180","","","+175","",""
2006,2006-12-30,"Bulls","Cavaliers","-195","","","-220","-220","","","-210","",""
2006,2006-12-30,"Pelicans","Mavericks","+2200","","","","+2100","","","","",""
2006,2006-12-30,"Mavericks","Pelicans","-2800","","","","-3100","","","","",""
2006,2006-12-30,"Wizards","Bucks","+161","","","+165","+160","","","+160","",""
2006,2006-12-30,"Bucks","Wizards","-171","","","-185","-185","","","-180","",""
2006,2006-12-30,"Trailblazers","Jazz","+640","","","+600","+550","","","","",""
2006,2006-12-30,"Jazz","Trailblazers","-710","","","-800","-800","","","","",""
2006,2006-12-30,"Warriors","Kings","+183","","","+180","+175","","","+175","",""
2006,2006-12-30,"Kings","Warriors","-201","","","-220","-210","","","-210","",""
