"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2012,2013-03-16,"Suns","Wizards","+297","+290","+290","+305","+300","+300","+290","+275","+270","+290"
2012,2013-03-16,"Wizards","Suns","-340","-350","-360","-365","-330","-360","-350","-350","-330","-350"
2012,2013-03-16,"Pacers","Seventysixers","-201","-210","-220","-230","-210","-230","-210","-235","-235","-225"
2012,2013-03-16,"Seventysixers","Pacers","+180","+180","+180","+190","+190","+190","+180","+195","+195","+185"
2012,2013-03-16,"Hornets","Celtics","+1285","+1200","","+1450","+1250","+1450","+1295","","+1325","+1200"
2012,2013-03-16,"Celtics","Hornets","-2185","-2000","","-2500","-1575","-2500","-1895","","-2200","-2000"
2012,2013-03-16,"Cavaliers","Spurs","+1500","+1450","","+1450","+1325","+1450","+1490","","+1325","+1450"
2012,2013-03-16,"Spurs","Cavaliers","-2600","-2500","","-2500","-1700","-2500","-2140","","-2200","-2500"
2012,2013-03-16,"Pistons","Trailblazers","+509","+490","+470","+495","+515","+475","+500","","+465","+475"
2012,2013-03-16,"Trailblazers","Pistons","-615","-620","-650","-620","-620","-625","-675","","-650","-650"
2012,2013-03-16,"Grizzlies","Jazz","+125","+125","+120","+120","+130","+120","+130","","+120","+120"
2012,2013-03-16,"Jazz","Grizzlies","-138","-145","-140","-140","-150","-140","-150","","-140","-140"
