"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2015,2016-03-13,"Cavaliers","Clippers","-140","-135","-140","-140","-145","-145","-145","","-140","-140"
2015,2016-03-13,"Clippers","Cavaliers","+127","+115","+120","+120","+125","+125","+125","","+120","+120"
2015,2016-03-13,"Pacers","Hawks","+186","+185","+180","+190","+180","+190","+195","+175","+190","+190"
2015,2016-03-13,"Hawks","Pacers","-208","-215","-220","-230","-220","-230","-225","-210","-230","-230"
2015,2016-03-13,"Jazz","Kings","-109","-115","-115","-115","-118","-115","-115","","-115","-115"
2015,2016-03-13,"Kings","Jazz","-101","-105","-105","-105","-102","-105","-105","","-105","-105"
2015,2016-03-13,"Bucks","Nets","-114","-122","-125","-125","-125","-125","-125","","-130","-125"
2015,2016-03-13,"Nets","Bucks","+103","+102","+105","+105","+105","+105","+105","","+110","+105"
2015,2016-03-13,"Knicks","Lakers","-125","-117","-130","-130","-130","-130","-120","","-125","-125"
2015,2016-03-13,"Lakers","Knicks","+113","-103","+110","+110","+110","+110","+100","","+105","+105"
